id,date,product,quantity,price
8601,2025-07-06,Pro Tênis 66,46,281.85
8602,2026-02-28,Eco Café 51,8,111.55
8603,2025-06-12,Basic Dicionário 31,1,89.91
8604,2025-11-15,Eco Bicicleta 46,32,296.71
8605,2026-04-06,Pro Tênis 43,8,446.67
8606,2025-06-10,Giga Café 18,13,142.35
8607,2026-01-02,Smart Crema 79,7,30.84
8608,2026-04-13,Maxi Crema 95,6,446.01
8609,2025-12-14,Elite Dicionário 51,23,146.90
8610,2025-09-13,Maxi Café 69,4,105.83
8611,2026-05-08,Mini Café 96,6,349.81
8612,2026-03-12,Elite Dicionário 56,46,198.57
8613,2025-12-02,Mini Pack 12,21,494.67
8614,2026-04-11,Elite Crema 36,25,441.29
8615,2025-11-27,Maxi Sofá 46,42,98.95
8616,2025-10-30,Giga Tênis 20,44,97.95
8617,2026-01-30,Eco Fone 99,31,352.62
8618,2026-04-24,Eco Kit 6,36,79.17
8619,2025-10-22,Pro Fone 67,41,219.23
8620,2025-07-29,Eco Set 4,36,27.45
8621,2025-06-14,Premium Kit 45,27,217.02
8622,2026-03-01,Smart Crema 30,27,225.40
8623,2025-07-01,Smart Crema 90,9,452.46
8624,2026-03-02,Premium Bicicleta 30,17,326.68
8625,2025-10-20,Smart Kit 24,33,458.44
8626,2026-01-05,Basic Sofá 91,38,16.82
8627,2025-07-31,Smart Set 30,17,40.66
8628,2025-11-13,Mini Tênis 5,45,495.37
8629,2025-07-04,Elite Bicicleta 7,31,386.59
8630,2025-06-03,Ultra Bicicleta 92,4,170.99
8631,2026-05-11,Smart Fone 20,45,166.47
8632,2026-02-20,Eco Set 86,2,479.88
8633,2025-08-06,Elite Kit 66,44,49.25
8634,2025-06-11,Pro Café 51,50,480.68
8635,2025-09-12,Smart Sofá 53,47,313.02
8636,2025-09-06,Ultra Dicionário 32,28,495.65
8637,2025-12-26,Giga Fone 41,8,290.72
8638,2026-01-03,Pro Set 90,26,348.55
8639,2026-03-28,Smart Tênis 79,4,317.48
8640,2025-12-14,Elite Fone 3,22,299.00
8641,2025-10-22,Smart Dicionário 70,8,411.02
8642,2025-09-15,Smart Café 87,46,278.87
8643,2025-11-22,Maxi Dicionário 10,27,295.46
8644,2026-03-03,Ultra Crema 67,36,443.43
8645,2026-05-20,Giga Bicicleta 54,46,408.71
8646,2026-04-15,Eco Bicicleta 24,46,321.94
8647,2026-02-17,Pro Sofá 22,33,341.85
8648,2025-09-11,Maxi Sofá 32,5,383.33
8649,2025-11-10,Pro Fone 48,24,254.65
8650,2026-03-03,Ultra Crema 28,33,351.79
8651,2025-09-20,Basic Set 42,43,99.59
8652,2025-10-16,Elite Crema 57,15,267.55
8653,2025-05-29,Smart Bicicleta 16,42,117.28
8654,2026-03-29,Smart Bicicleta 27,37,266.25
8655,2026-01-21,Pro Tênis 51,31,411.28
8656,2026-03-07,Giga Café 78,30,48.97
8657,2025-08-31,Giga Crema 80,35,415.47
8658,2026-05-17,Maxi Tênis 82,30,245.15
8659,2026-03-16,Eco Tênis 69,50,208.24
8660,2026-03-09,Basic Pack 92,27,216.09
8661,2025-06-18,Elite Bicicleta 77,6,494.22
8662,2025-07-19,Giga Dicionário 66,41,165.02
8663,2025-06-06,Elite Café 96,44,181.94
8664,2025-12-10,Eco Tênis 24,33,36.79
8665,2025-11-22,Giga Bicicleta 44,14,94.65
8666,2026-05-26,Basic Sofá 82,34,175.50
8667,2026-05-12,Giga Crema 49,26,237.81
8668,2026-01-31,Maxi Café 96,12,388.15
8669,2025-08-19,Maxi Bicicleta 50,36,283.06
8670,2025-06-26,Mini Set 58,44,484.05
8671,2026-01-09,Basic Tênis 79,38,266.02
8672,2025-05-30,Basic Set 12,39,418.78
8673,2026-04-24,Basic Sofá 58,20,208.34
8674,2025-06-30,Premium Café 41,39,444.21
8675,2025-08-13,Maxi Dicionário 25,20,477.95
8676,2025-09-16,Eco Dicionário 31,20,497.52
8677,2025-07-21,Pro Kit 32,18,360.66
8678,2026-01-11,Premium Fone 64,34,33.28
8679,2026-04-18,Giga Kit 97,43,412.76
8680,2026-02-25,Ultra Pack 67,24,95.83
8681,2026-05-21,Mini Crema 27,48,463.41
8682,2026-04-07,Basic Sofá 6,4,192.82
8683,2026-05-10,Maxi Pack 10,29,253.43
8684,2026-04-07,Smart Set 15,25,119.71
8685,2025-09-15,Elite Crema 91,21,233.34
8686,2025-09-04,Elite Set 48,43,244.30
8687,2025-11-29,Eco Pack 75,23,105.37
8688,2026-02-01,Basic Pack 18,38,69.69
8689,2025-08-02,Basic Kit 26,31,221.21
8690,2025-08-30,Eco Sofá 68,30,171.32
8691,2026-01-22,Premium Fone 60,15,257.69
8692,2025-11-01,Elite Fone 58,17,173.74
8693,2025-07-03,Basic Café 44,46,306.79
8694,2026-04-01,Mini Bicicleta 89,47,190.03
8695,2026-02-04,Ultra Café 12,20,374.81
8696,2025-06-08,Mini Bicicleta 74,33,277.93
8697,2026-02-09,Eco Dicionário 36,50,376.05
8698,2026-02-28,Elite Bicicleta 80,47,331.70
8699,2025-12-04,Giga Bicicleta 63,49,376.80
8700,2026-04-13,Ultra Tênis 78,17,80.74
8701,2026-03-11,Mini Tênis 41,20,206.03
8702,2026-05-10,Elite Crema 46,34,247.02
8703,2025-05-30,Elite Fone 86,1,263.28
8704,2025-11-17,Elite Bicicleta 26,5,48.84
8705,2026-03-12,Pro Crema 36,24,95.63
8706,2025-09-19,Pro Bicicleta 4,20,438.45
8707,2025-10-25,Maxi Fone 23,22,30.49
8708,2026-01-18,Pro Sofá 94,3,30.06
8709,2025-10-20,Maxi Pack 60,28,291.37
8710,2025-06-03,Elite Pack 48,45,340.48
8711,2026-01-10,Maxi Sofá 76,30,238.06
8712,2025-12-14,Eco Pack 77,12,46.02
8713,2026-02-05,Pro Kit 16,24,319.40
8714,2025-10-16,Basic Sofá 70,44,463.30
8715,2026-02-12,Giga Crema 57,33,246.40
8716,2026-04-05,Premium Tênis 48,41,387.62
8717,2025-09-14,Basic Pack 62,15,179.63
8718,2025-08-19,Maxi Bicicleta 3,16,108.94
8719,2025-08-31,Maxi Dicionário 87,10,473.41
8720,2026-01-19,Ultra Set 86,13,216.61
8721,2025-07-29,Elite Café 36,43,355.44
8722,2025-11-12,Smart Pack 98,42,208.56
8723,2025-12-10,Eco Crema 12,27,40.02
8724,2026-03-05,Eco Set 48,17,177.75
8725,2025-08-01,Maxi Café 42,30,377.00
8726,2025-10-28,Premium Crema 57,2,226.79
8727,2026-05-23,Premium Pack 49,20,221.08
8728,2025-10-29,Premium Set 90,37,385.39
8729,2026-02-17,Mini Pack 45,40,176.30
8730,2025-10-16,Mini Fone 91,21,431.09
8731,2026-03-03,Premium Kit 13,43,244.11
8732,2026-04-17,Mini Kit 66,45,117.55
8733,2025-09-07,Pro Café 79,50,477.79
8734,2026-02-12,Ultra Tênis 71,36,358.90
8735,2026-05-06,Giga Kit 10,29,244.25
8736,2026-01-23,Pro Tênis 40,8,114.07
8737,2026-02-28,Premium Fone 8,26,483.37
8738,2025-09-19,Mini Tênis 42,24,87.04
8739,2026-03-20,Premium Set 76,20,214.98
8740,2025-06-20,Elite Café 65,37,388.29
8741,2026-01-13,Giga Café 75,18,145.82
8742,2026-01-08,Ultra Set 99,2,123.01
8743,2025-10-20,Mini Tênis 28,17,93.03
8744,2025-10-13,Smart Café 42,8,117.62
8745,2026-05-01,Ultra Sofá 31,18,126.86
8746,2025-09-26,Elite Café 85,23,285.44
8747,2026-01-04,Basic Tênis 97,34,5.43
8748,2026-02-14,Elite Kit 95,33,290.16
8749,2025-10-15,Basic Crema 94,31,340.72
8750,2025-07-28,Smart Sofá 21,7,272.25
8751,2025-07-29,Mini Pack 74,4,49.61
8752,2025-11-26,Giga Dicionário 48,16,410.13
8753,2026-01-05,Mini Pack 16,49,107.15
8754,2025-11-28,Eco Sofá 76,33,474.62
8755,2025-11-04,Mini Sofá 76,30,184.15
8756,2026-02-08,Giga Pack 93,21,353.87
8757,2025-09-26,Elite Bicicleta 55,45,217.36
8758,2025-12-09,Basic Pack 89,34,488.49
8759,2025-07-23,Maxi Kit 5,27,425.61
8760,2026-04-21,Premium Café 24,43,79.90
8761,2026-04-07,Maxi Set 11,46,68.11
8762,2026-05-14,Pro Dicionário 64,13,69.06
8763,2025-09-06,Eco Crema 5,9,11.43
8764,2026-02-08,Eco Kit 70,29,339.73
8765,2025-08-12,Maxi Tênis 70,13,335.30
8766,2025-06-22,Pro Set 64,14,71.69
8767,2025-09-14,Pro Café 98,47,29.10
8768,2025-11-15,Ultra Dicionário 24,17,377.08
8769,2026-03-09,Ultra Dicionário 32,49,21.44
8770,2025-07-23,Eco Café 15,25,167.06
8771,2025-07-25,Elite Bicicleta 84,12,208.99
8772,2026-01-11,Eco Crema 22,33,45.02
8773,2025-09-02,Eco Sofá 82,35,397.95
8774,2025-10-18,Elite Pack 60,7,79.39
8775,2025-11-19,Maxi Fone 18,8,390.40
8776,2025-07-10,Pro Fone 35,8,283.67
8777,2026-01-31,Basic Pack 14,40,240.11
8778,2025-12-10,Pro Kit 96,29,301.35
8779,2026-02-01,Eco Sofá 27,1,311.98
8780,2025-07-23,Smart Sofá 78,10,125.04
8781,2026-02-21,Mini Set 16,44,351.58
8782,2025-09-04,Ultra Fone 46,25,354.95
8783,2026-04-09,Basic Sofá 8,36,380.66
8784,2025-12-10,Premium Tênis 77,21,378.55
8785,2026-02-23,Pro Bicicleta 65,45,14.77
8786,2025-11-02,Maxi Kit 7,11,334.92
8787,2025-08-27,Eco Tênis 28,5,306.36
8788,2026-04-17,Elite Kit 14,9,247.90
8789,2025-09-20,Smart Café 21,32,460.88
8790,2026-01-15,Giga Fone 24,50,337.29
8791,2025-11-15,Mini Set 91,8,53.94
8792,2025-08-29,Basic Fone 51,16,166.31
8793,2025-07-05,Pro Fone 83,33,117.59
8794,2025-11-13,Maxi Fone 97,5,250.82
8795,2026-03-15,Eco Dicionário 32,29,367.56
8796,2026-02-16,Pro Tênis 67,6,365.67
8797,2026-05-05,Elite Bicicleta 47,33,74.94
8798,2025-05-29,Ultra Sofá 2,31,107.29
8799,2025-06-27,Smart Pack 73,24,489.35
8800,2026-05-07,Pro Sofá 27,27,161.07
8801,2025-10-07,Pro Crema 69,16,332.03
8802,2025-11-13,Maxi Café 9,28,68.73
8803,2025-07-22,Eco Fone 88,10,268.52
8804,2025-10-19,Maxi Crema 83,22,307.00
8805,2025-08-30,Mini Bicicleta 32,18,91.25
8806,2026-03-16,Mini Set 26,39,38.39
8807,2025-12-21,Eco Crema 18,30,189.67
8808,2026-04-24,Basic Crema 12,24,112.30
8809,2026-04-23,Maxi Pack 30,46,476.33
8810,2025-10-27,Pro Sofá 15,23,40.03
8811,2026-01-10,Elite Dicionário 67,25,144.99
8812,2026-04-14,Elite Fone 48,13,267.62
8813,2026-04-01,Maxi Crema 53,44,490.33
8814,2026-05-17,Smart Café 78,20,489.52
8815,2025-07-07,Giga Bicicleta 11,45,44.24
8816,2026-05-07,Pro Bicicleta 89,34,499.87
8817,2025-09-01,Eco Crema 13,14,237.13
8818,2026-05-10,Pro Pack 66,16,249.40
8819,2025-11-01,Ultra Kit 10,43,48.24
8820,2025-12-18,Giga Crema 50,17,122.21
8821,2026-04-23,Pro Café 82,9,349.35
8822,2026-01-25,Smart Dicionário 56,1,352.42
8823,2026-03-07,Eco Fone 79,30,393.05
8824,2025-05-31,Eco Crema 54,44,353.89
8825,2025-12-11,Elite Tênis 14,13,39.70
8826,2026-03-28,Ultra Café 50,37,17.32
8827,2025-05-27,Elite Fone 90,15,347.29
8828,2025-12-11,Pro Pack 70,11,47.23
8829,2025-06-23,Giga Bicicleta 45,15,263.09
8830,2025-10-21,Premium Sofá 86,39,343.03
8831,2025-07-23,Eco Tênis 61,30,313.44
8832,2025-12-20,Mini Dicionário 65,11,360.37
8833,2025-08-23,Maxi Bicicleta 44,39,117.54
8834,2025-06-10,Smart Sofá 24,39,148.75
8835,2025-06-23,Pro Bicicleta 69,42,308.46
8836,2025-07-01,Premium Dicionário 73,47,16.20
8837,2026-05-06,Basic Sofá 66,17,418.24
8838,2026-04-13,Mini Fone 70,16,323.04
8839,2025-10-04,Eco Tênis 82,31,207.74
8840,2025-09-21,Premium Pack 31,19,452.89
8841,2025-09-14,Smart Sofá 47,4,380.64
8842,2025-11-03,Giga Crema 71,37,211.50
8843,2025-08-16,Mini Kit 85,24,108.42
8844,2026-04-04,Premium Tênis 42,34,431.39
8845,2025-05-28,Maxi Pack 32,12,481.89
8846,2025-07-14,Smart Fone 12,10,164.15
8847,2025-08-27,Eco Sofá 75,6,483.59
8848,2025-12-15,Ultra Café 24,1,246.73
8849,2026-02-15,Giga Pack 90,43,357.09
8850,2025-08-23,Eco Dicionário 15,21,485.69
8851,2025-10-09,Basic Pack 29,5,413.62
8852,2026-04-03,Elite Bicicleta 68,20,369.69
8853,2025-06-28,Maxi Café 90,11,206.69
8854,2026-04-15,Mini Fone 96,3,314.40
8855,2025-08-18,Eco Bicicleta 22,48,354.83
8856,2026-02-05,Mini Café 35,9,363.13
8857,2025-11-20,Pro Crema 89,34,487.97
8858,2025-09-22,Ultra Café 87,26,188.79
8859,2025-06-18,Mini Crema 51,21,462.91
8860,2025-10-04,Premium Set 6,27,470.69
8861,2025-08-10,Ultra Kit 99,5,291.03
8862,2026-03-13,Premium Fone 97,49,362.56
8863,2025-06-18,Giga Dicionário 81,6,204.01
8864,2025-12-12,Eco Crema 64,18,269.13
8865,2025-11-14,Giga Sofá 90,26,49.33
8866,2026-05-17,Basic Sofá 33,41,402.54
8867,2025-07-30,Basic Set 54,33,21.26
8868,2025-11-28,Smart Dicionário 82,33,258.45
8869,2025-10-23,Elite Fone 14,33,372.44
8870,2025-10-11,Maxi Fone 43,43,146.80
8871,2025-08-25,Mini Crema 18,37,235.45
8872,2025-07-20,Pro Bicicleta 27,47,310.80
8873,2025-12-24,Pro Dicionário 83,2,174.42
8874,2025-09-22,Smart Dicionário 28,30,30.52
8875,2025-07-22,Pro Café 92,11,488.32
8876,2025-11-19,Eco Bicicleta 80,49,361.72
8877,2025-07-26,Maxi Kit 16,48,39.20
8878,2025-08-24,Elite Bicicleta 58,4,262.36
8879,2026-03-12,Ultra Kit 13,10,470.92
8880,2026-02-09,Pro Crema 29,13,266.60
8881,2026-04-19,Eco Tênis 47,31,240.34
8882,2025-12-07,Elite Pack 19,39,421.08
8883,2025-07-14,Smart Café 78,31,229.23
8884,2026-01-09,Giga Fone 98,20,226.77
8885,2026-05-07,Smart Crema 1,41,156.37
8886,2026-05-16,Premium Set 79,50,236.53
8887,2025-09-02,Smart Café 57,9,482.21
8888,2025-06-30,Eco Sofá 62,18,431.40
8889,2025-11-07,Smart Sofá 60,10,75.54
8890,2026-04-07,Smart Pack 2,19,203.25
8891,2026-04-13,Mini Sofá 94,1,46.69
8892,2026-01-24,Eco Crema 39,1,8.80
8893,2025-08-13,Basic Kit 7,11,358.30
8894,2026-02-25,Elite Pack 63,21,51.38
8895,2025-12-25,Maxi Sofá 97,27,44.16
8896,2026-01-09,Premium Café 62,5,247.59
8897,2026-03-28,Mini Set 4,47,72.89
8898,2025-09-07,Mini Kit 62,23,180.28
8899,2026-02-26,Eco Bicicleta 16,48,108.81
8900,2025-08-03,Giga Kit 96,7,273.66
8901,2026-03-04,Ultra Kit 80,22,170.61
8902,2025-12-14,Premium Set 52,20,68.71
8903,2025-11-25,Ultra Tênis 58,39,111.14
8904,2025-07-31,Elite Crema 21,40,121.14
8905,2025-11-18,Giga Pack 85,40,286.85
8906,2025-12-25,Pro Tênis 52,8,366.98
8907,2025-09-20,Premium Café 58,21,493.48
8908,2025-09-04,Premium Fone 76,43,293.79
8909,2025-11-14,Smart Set 46,40,294.37
8910,2025-10-15,Eco Tênis 19,36,329.50
8911,2026-05-24,Smart Fone 54,13,424.98
8912,2025-11-09,Premium Café 40,2,183.06
8913,2026-04-04,Mini Pack 51,45,36.74
8914,2026-01-02,Ultra Dicionário 49,21,41.68
8915,2025-10-16,Smart Kit 98,33,439.19
8916,2026-01-26,Basic Bicicleta 47,6,158.84
8917,2025-09-02,Maxi Tênis 52,25,394.60
8918,2025-12-12,Maxi Café 40,29,225.53
8919,2025-12-26,Giga Sofá 5,42,189.03
8920,2026-02-10,Maxi Crema 71,18,206.09
8921,2026-03-07,Premium Dicionário 4,27,300.82
8922,2026-04-21,Smart Kit 22,3,40.77
8923,2025-06-30,Mini Bicicleta 85,28,111.65
8924,2025-07-28,Ultra Bicicleta 2,11,137.18
8925,2025-07-23,Eco Fone 77,41,320.42
8926,2025-07-30,Eco Set 94,13,142.65
8927,2025-05-28,Basic Fone 39,4,193.74
8928,2026-05-25,Mini Dicionário 19,3,479.15
8929,2026-01-16,Eco Kit 71,33,34.53
8930,2026-03-26,Giga Sofá 81,19,343.14
8931,2026-05-07,Smart Dicionário 72,47,197.14
8932,2026-01-24,Smart Tênis 68,18,159.58
8933,2026-04-15,Premium Café 17,41,265.73
8934,2025-11-26,Ultra Bicicleta 20,28,244.36
8935,2026-01-25,Elite Café 51,9,295.20
8936,2025-08-23,Eco Bicicleta 48,5,290.86
8937,2025-09-28,Ultra Café 9,2,248.19
8938,2026-03-09,Elite Kit 68,11,24.53
8939,2025-06-15,Basic Café 25,41,160.55
8940,2026-04-11,Basic Fone 43,8,441.06
8941,2025-05-29,Pro Crema 14,49,181.48
8942,2025-10-07,Pro Tênis 24,30,381.54
8943,2025-11-12,Elite Café 21,26,385.21
8944,2025-10-31,Maxi Café 60,48,106.44
8945,2025-11-16,Giga Bicicleta 46,9,33.08
8946,2025-06-20,Premium Dicionário 18,11,223.02
8947,2025-11-23,Pro Sofá 31,24,414.96
8948,2025-12-09,Ultra Café 85,40,77.80
8949,2025-08-10,Premium Café 23,47,198.66
8950,2025-11-29,Premium Sofá 70,6,377.69
8951,2026-05-26,Pro Kit 12,40,492.71
8952,2025-07-30,Premium Fone 35,42,16.95
8953,2026-05-03,Eco Pack 64,9,204.64
8954,2025-10-13,Mini Set 86,26,279.77
8955,2025-05-27,Premium Café 52,47,111.33
8956,2025-07-01,Pro Tênis 71,18,258.86
8957,2025-07-17,Giga Set 44,37,364.63
8958,2025-11-15,Pro Fone 71,2,121.90
8959,2026-03-16,Giga Sofá 11,32,236.93
8960,2025-08-04,Maxi Tênis 81,35,109.41
8961,2026-01-10,Pro Sofá 3,9,59.34
8962,2026-04-07,Mini Sofá 47,13,85.35
8963,2025-12-07,Basic Crema 47,34,298.71
8964,2026-05-16,Ultra Crema 88,17,244.03
8965,2025-07-25,Ultra Set 26,26,299.07
8966,2025-06-12,Eco Kit 43,38,431.16
8967,2026-04-01,Eco Dicionário 92,19,34.42
8968,2026-03-04,Pro Pack 69,2,211.81
8969,2025-10-17,Pro Dicionário 42,41,355.50
8970,2025-08-28,Mini Set 36,31,21.40
8971,2026-03-12,Basic Café 15,20,462.22
8972,2026-05-18,Pro Kit 33,50,367.44
8973,2025-08-16,Eco Bicicleta 74,3,58.52
8974,2025-07-23,Eco Pack 60,7,86.47
8975,2025-07-11,Giga Tênis 24,29,497.79
8976,2026-03-04,Ultra Bicicleta 98,47,424.03
8977,2025-11-07,Smart Kit 32,25,260.32
8978,2025-09-11,Maxi Dicionário 50,4,136.67
8979,2025-11-20,Giga Crema 80,10,174.23
8980,2026-02-01,Pro Crema 5,8,176.16
8981,2025-10-04,Pro Pack 36,4,95.97
8982,2025-06-29,Premium Café 15,9,101.71
8983,2025-09-09,Maxi Café 96,19,261.87
8984,2025-06-06,Elite Kit 41,49,51.55
8985,2025-09-21,Basic Crema 75,37,247.24
8986,2025-09-12,Mini Tênis 83,7,195.74
8987,2026-01-05,Ultra Pack 21,24,443.56
8988,2025-12-23,Maxi Bicicleta 68,49,61.72
8989,2025-10-13,Pro Kit 39,15,381.53
8990,2025-05-27,Smart Bicicleta 99,8,190.23
8991,2025-08-08,Eco Fone 20,47,385.68
8992,2026-04-17,Smart Set 19,5,406.48
8993,2026-03-17,Mini Fone 36,45,13.32
8994,2025-10-24,Elite Crema 65,26,450.16
8995,2025-10-03,Eco Crema 30,9,21.05
8996,2026-02-18,Giga Sofá 7,33,309.41
8997,2026-03-04,Ultra Dicionário 29,50,108.68
8998,2026-05-02,Maxi Dicionário 28,48,300.60
8999,2025-12-27,Premium Pack 25,25,275.16
9000,2026-03-18,Elite Bicicleta 80,47,34.46
9001,2025-06-10,Giga Crema 63,17,292.40
9002,2026-05-23,Mini Crema 97,25,13.50
9003,2025-10-22,Smart Bicicleta 63,32,225.82
9004,2025-06-13,Elite Dicionário 77,2,269.01
9005,2025-09-02,Elite Dicionário 1,45,177.05
9006,2025-06-03,Pro Pack 65,39,24.14
9007,2026-02-03,Mini Dicionário 24,1,117.59
9008,2026-03-12,Basic Kit 93,41,296.45
9009,2025-06-28,Smart Kit 40,33,358.21
9010,2025-09-01,Basic Set 8,21,116.98
9011,2025-06-05,Maxi Set 47,15,107.74
9012,2025-08-06,Pro Kit 99,12,445.28
9013,2025-09-15,Mini Bicicleta 48,7,487.58
9014,2025-08-10,Mini Fone 62,15,474.62
9015,2025-11-12,Elite Sofá 89,46,440.47
9016,2026-04-29,Pro Sofá 36,24,116.20
9017,2025-06-10,Basic Tênis 71,16,466.23
9018,2025-12-02,Pro Café 82,17,104.80
9019,2025-08-30,Giga Sofá 2,17,404.08
9020,2025-09-15,Ultra Set 90,27,309.36
9021,2026-03-30,Maxi Sofá 71,29,381.20
9022,2025-12-02,Maxi Bicicleta 75,7,93.38
9023,2025-09-30,Pro Tênis 84,39,360.11
9024,2025-12-02,Pro Fone 67,35,98.31
9025,2025-11-13,Ultra Pack 30,28,431.62
9026,2025-12-20,Mini Dicionário 78,44,488.22
9027,2026-05-25,Maxi Dicionário 72,12,312.22
9028,2026-02-13,Mini Dicionário 44,15,84.54
9029,2026-03-04,Mini Crema 1,6,317.62
9030,2026-01-11,Elite Set 17,8,394.72
9031,2025-11-09,Basic Dicionário 5,40,308.04
9032,2026-02-26,Maxi Set 4,40,361.16
9033,2025-11-04,Maxi Set 90,24,329.10
9034,2026-05-13,Elite Café 2,35,137.39
9035,2025-09-14,Basic Tênis 54,17,21.55
9036,2025-11-08,Ultra Pack 33,10,231.52
9037,2026-03-15,Pro Café 59,16,306.73
9038,2026-02-01,Elite Pack 28,49,174.69
9039,2025-06-25,Ultra Café 32,7,300.61
9040,2026-02-06,Giga Dicionário 53,30,423.99
9041,2026-02-05,Mini Dicionário 48,49,332.77
9042,2025-06-22,Basic Bicicleta 25,13,91.12
9043,2025-10-19,Mini Tênis 50,17,183.91
9044,2025-08-09,Giga Fone 24,31,344.84
9045,2026-04-27,Smart Bicicleta 26,38,455.71
9046,2026-03-28,Basic Dicionário 41,18,422.87
9047,2026-02-05,Eco Set 24,5,69.39
9048,2025-06-18,Elite Fone 66,6,94.79
9049,2025-11-03,Smart Crema 17,21,12.47
9050,2025-08-01,Maxi Bicicleta 59,23,482.97
9051,2026-01-30,Pro Fone 6,35,235.63
9052,2026-04-10,Ultra Fone 62,11,187.02
9053,2026-01-05,Ultra Set 39,6,60.78
9054,2025-07-06,Mini Sofá 27,47,293.08
9055,2026-04-22,Maxi Fone 30,6,418.12
9056,2025-12-15,Basic Café 44,47,382.81
9057,2026-04-13,Premium Crema 11,12,484.34
9058,2026-04-21,Pro Set 41,5,345.23
9059,2025-11-19,Smart Dicionário 57,6,126.19
9060,2026-04-12,Ultra Dicionário 85,25,405.29
9061,2025-10-12,Pro Set 31,36,73.95
9062,2025-10-10,Smart Bicicleta 77,31,286.19
9063,2025-08-28,Giga Fone 67,44,485.86
9064,2025-06-04,Ultra Pack 59,9,452.81
9065,2026-03-26,Basic Café 31,45,54.19
9066,2026-04-28,Mini Fone 5,32,322.54
9067,2025-06-03,Pro Dicionário 88,36,13.92
9068,2025-11-12,Elite Kit 97,40,444.19
9069,2025-10-12,Elite Kit 60,13,283.14
9070,2025-07-02,Maxi Dicionário 39,9,473.25
9071,2025-09-08,Giga Fone 55,12,456.22
9072,2026-05-16,Mini Dicionário 91,5,242.62
9073,2025-10-03,Giga Set 21,15,42.07
9074,2026-01-03,Premium Bicicleta 48,24,50.89
9075,2025-06-05,Pro Crema 24,46,160.78
9076,2025-06-24,Premium Tênis 10,48,235.07
9077,2025-10-09,Giga Crema 37,50,400.79
9078,2025-10-27,Giga Fone 12,25,55.99
9079,2026-01-21,Mini Café 40,16,163.99
9080,2026-01-30,Pro Café 24,10,274.50
9081,2026-02-22,Maxi Fone 56,40,208.59
9082,2026-02-28,Giga Kit 86,40,434.02
9083,2026-03-03,Maxi Fone 99,19,135.51
9084,2025-09-26,Giga Tênis 3,42,258.24
9085,2026-02-18,Giga Sofá 53,15,45.18
9086,2025-06-20,Ultra Dicionário 49,36,453.50
9087,2026-05-17,Eco Dicionário 18,12,297.07
9088,2026-03-08,Smart Set 9,22,247.35
9089,2025-07-25,Mini Set 74,5,108.47
9090,2026-02-21,Mini Tênis 94,27,79.20
9091,2026-01-05,Mini Fone 86,17,451.58
9092,2026-05-24,Elite Bicicleta 8,28,386.23
9093,2025-11-12,Basic Fone 7,27,385.03
9094,2025-11-30,Smart Sofá 51,3,104.28
9095,2026-04-20,Pro Kit 15,44,478.17
9096,2026-03-03,Premium Café 13,11,264.21
9097,2026-02-05,Eco Fone 50,44,409.36
9098,2026-03-09,Pro Sofá 97,33,455.76
9099,2025-08-14,Mini Sofá 32,7,335.91
9100,2025-09-06,Elite Dicionário 1,31,393.64
9101,2026-05-15,Eco Set 88,47,23.13
9102,2025-08-07,Eco Dicionário 98,10,55.76
9103,2026-04-18,Elite Sofá 71,34,402.56
9104,2025-07-10,Pro Pack 21,40,40.51
9105,2025-06-06,Pro Tênis 25,1,435.26
9106,2025-07-22,Smart Bicicleta 24,32,376.64
9107,2025-10-31,Ultra Bicicleta 58,8,333.84
9108,2025-12-28,Elite Fone 29,1,479.34
9109,2026-05-07,Elite Café 30,9,442.32
9110,2026-01-29,Premium Bicicleta 78,22,306.25
9111,2025-12-08,Maxi Bicicleta 35,26,297.65
9112,2026-05-04,Pro Café 93,44,292.90
9113,2025-09-13,Giga Set 23,44,484.01
9114,2026-01-27,Elite Café 11,4,304.48
9115,2025-11-22,Smart Fone 87,11,430.86
9116,2025-10-04,Mini Fone 85,35,485.32
9117,2025-10-21,Eco Sofá 46,49,411.21
9118,2026-03-21,Maxi Fone 8,3,385.29
9119,2025-08-22,Giga Set 99,6,286.77
9120,2025-09-27,Eco Crema 7,39,138.21
9121,2026-02-18,Mini Dicionário 8,11,309.56
9122,2025-07-03,Ultra Kit 30,16,291.11
9123,2025-11-07,Ultra Dicionário 42,26,227.18
9124,2026-03-15,Premium Crema 83,10,324.04
9125,2026-04-08,Basic Tênis 22,42,128.67
9126,2025-09-28,Elite Sofá 53,47,156.17
9127,2026-05-15,Giga Tênis 41,46,341.63
9128,2026-03-08,Basic Tênis 39,11,293.99
9129,2025-10-24,Giga Dicionário 43,28,68.94
9130,2025-05-29,Elite Crema 43,43,245.20
9131,2026-02-22,Pro Crema 79,1,157.98
9132,2026-01-24,Ultra Bicicleta 13,30,396.59
9133,2025-07-31,Basic Sofá 62,5,170.43
9134,2026-04-03,Premium Bicicleta 60,32,167.70
9135,2026-05-05,Pro Bicicleta 92,30,37.03
9136,2025-08-12,Maxi Bicicleta 9,30,293.71
9137,2026-01-06,Giga Pack 48,21,338.95
9138,2025-07-02,Giga Fone 64,45,374.72
9139,2025-07-25,Giga Sofá 12,50,186.59
9140,2026-03-20,Ultra Sofá 77,7,46.37
9141,2026-03-26,Premium Dicionário 7,34,338.62
